1	1.751110241	0.12444488
2	1.991306866	0.076120031
3	1.513684503	0.359280924
4	1.466612656	0.415392029
5	1.97577448	0.186731706
6	2.455303609	0.031420603
7	3.2666765	0.418524202
8	2.685328387	0.111519776
9	3.362548092	0.435543102
10	1.563863083	0.476993875
11	2.87093127	0.164484015
12	2.334460442	0.114858638
13	1.704912939	0.439935756
14	3.586324273	0.491156677
15	3.19334716	0.285654152
16	3.397937718	0.379460943
17	2.404015222	0.125524069
18	1.745529067	0.462376835
19	2.148418726	0.268170294
20	2.250681252	0.223942228
21	2.671406511	0.020178857
22	1.983702668	0.370353039
23	1.804944208	0.465800986
24	2.735899035	0.0061593
25	3.686241459	0.463391061
26	2.244287155	0.263008115
27	2.71222683	0.034275762
28	2.820899383	0.014994791
29	3.404803321	0.302041322
30	2.56455913	0.122836268
31	3.565533514	0.373036011
32	3.512386131	0.341979496
33	3.15130526	0.157080588
34	2.153360217	0.346133119
35	3.249792517	0.197952662
36	2.870334233	0.004198028
37	3.574466832	0.352338243
38	2.965151495	0.043848853
39	2.961264075	0.038163122
40	3.247696024	0.177722454
41	2.515149917	0.192125873
42	2.955247652	0.024425357
43	3.00864325	0.047699682
44	2.466424675	0.226762161
45	2.790408464	0.068054936
46	3.886524969	0.476783696
47	3.684964399	0.372846178
48	3.329646874	0.192090071
49	2.125601907	0.412972217
50	2.563525517	0.196994887
51	2.457321539	0.253028106
52	3.893343743	0.462103045
53	3.852922612	0.439061948
54	3.291424468	0.15553001
55	3.110081568	0.062121693
56	3.642934825	0.32585588
57	2.764331425	0.116095334
58	2.322303783	0.339717159
59	3.989853185	0.491489697
60	2.798733725	0.106599001
61	3.287248471	0.135167057
62	3.366755707	0.17246585
63	3.998631307	0.485984204
64	2.607513382	0.211959885
65	3.467546639	0.215704926
66	3.995583059	0.477403659
67	2.508787094	0.268282384
68	3.891105525	0.420619302
69	3.699444215	0.322560801
70	3.262762289	0.102020864
71	2.375346998	0.343857662
72	2.359321734	0.35401383
73	3.295617985	0.112017389
74	3.604337655	0.264286257
75	3.166668342	0.043385912
76	3.972128817	0.444075102
77	2.535264498	0.276374077
78	3.04089908	0.025550366
79	2.633668362	0.231136433
80	3.168547202	0.034354604
81	2.650187273	0.226751948
82	3.436929525	0.164713881
83	2.224836201	0.44321728
84	2.987334277	0.063832418
85	2.257680856	0.430503435
86	3.393807063	0.135734786
87	4.043771982	0.458911363
88	2.19597041	0.46677672
89	2.667759236	0.232651418
90	3.786361389	0.324898348
91	3.157582227	0.008774883
92	3.671326955	0.263930427
93	2.159796484	0.493534915
94	2.808922527	0.170655626
95	2.177151877	0.488208639
96	2.432575153	0.362148964
97	2.281612904	0.439266637
98	2.615573766	0.273907639
99	3.265064614	0.049231174
100	3.653466942	0.241840268
